GPU available:  True
cuda
(100, 8192)
(100, 8192)
20086
noise sigs:  [0.01   0.2575 0.505  0.7525 1.    ]
Noise Sigma:  0.01
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.6933, Validation Loss: 0.6907
Epoch [217/250], Train Loss: 0.0532, Validation Loss: 0.0600
Epoch [218/250], Train Loss: 0.0574, Validation Loss: 0.0717
Epoch [219/250], Train Loss: 0.0752, Validation Loss: 0.0407
Epoch [220/250], Train Loss: 0.0666, Validation Loss: 0.0650
Epoch [221/250], Train Loss: 0.0520, Validation Loss: 0.0589
Epoch [222/250], Train Loss: 0.0498, Validation Loss: 0.0724
Epoch [223/250], Train Loss: 0.0493, Validation Loss: 0.0980
Epoch [224/250], Train Loss: 0.0729, Validation Loss: 0.0844
Epoch [225/250], Train Loss: 0.0577, Validation Loss: 0.0837
Epoch [226/250], Train Loss: 0.0756, Validation Loss: 0.0794
Epoch [227/250], Train Loss: 0.0672, Validation Loss: 0.1171
Epoch [228/250], Train Loss: 0.0882, Validation Loss: 0.0447
Epoch [229/250], Train Loss: 0.0642, Validation Loss: 0.1071
Epoch [230/250], Train Loss: 0.0821, Validation Loss: 0.0453
Epoch [231/250], Train Loss: 0.0753, Validation Loss: 0.0973
Epoch [232/250], Train Loss: 0.0684, Validation Loss: 0.0622
Epoch [233/250], Train Loss: 0.0547, Validation Loss: 0.0540
Epoch [234/250], Train Loss: 0.0584, Validation Loss: 0.0793
Epoch [235/250], Train Loss: 0.0512, Validation Loss: 0.0535
Epoch [236/250], Train Loss: 0.0544, Validation Loss: 0.0764
Epoch [237/250], Train Loss: 0.0710, Validation Loss: 0.0568
Epoch [238/250], Train Loss: 0.0481, Validation Loss: 0.1057
Epoch [239/250], Train Loss: 0.0826, Validation Loss: 0.0803
Epoch [240/250], Train Loss: 0.0776, Validation Loss: 0.0606
Epoch [241/250], Train Loss: 0.0492, Validation Loss: 0.0603
Epoch [242/250], Train Loss: 0.0640, Validation Loss: 0.0604
Epoch [243/250], Train Loss: 0.0726, Validation Loss: 0.0617
Epoch [244/250], Train Loss: 0.0660, Validation Loss: 0.0658
Epoch [245/250], Train Loss: 0.0540, Validation Loss: 0.0496
Epoch [246/250], Train Loss: 0.0540, Validation Loss: 0.0536
Epoch [247/250], Train Loss: 0.0570, Validation Loss: 0.0582
Epoch [248/250], Train Loss: 0.0488, Validation Loss: 0.0536
Epoch [249/250], Train Loss: 0.0561, Validation Loss: 0.0612
Epoch [250/250], Train Loss: 0.0705, Validation Loss: 0.0654

Finished Training in 78.3

Saving model parameters...
done
